"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Jun-2025","EQ","6,976.50","6,976.50","6,886.00","6,942.50","6,935.00","6,932.00","6,918.36","7,545.35","5,992.05","2,39,444","1,65,65,58,825.50","29,939"
"06-Jun-2025","EQ","6,867.00","6,955.00","6,808.00","6,876.00","6,940.00","6,942.50","6,893.39","7,545.35","5,693.20","2,69,399","1,85,70,73,066.50","36,547"
"05-Jun-2025","EQ","6,868.50","6,919.50","6,842.00","6,855.00","6,893.00","6,876.00","6,886.18","7,545.35","5,693.20","4,88,647","3,36,49,13,087.00","54,095"
"04-Jun-2025","EQ","6,812.50","6,868.00","6,772.00","6,812.50","6,860.00","6,855.00","6,818.61","7,545.35","5,693.20","6,29,518","4,29,24,39,267.50","50,391"
"03-Jun-2025","EQ","6,950.00","6,950.50","6,799.50","6,915.50","6,805.00","6,812.50","6,832.31","7,545.35","5,693.20","4,89,548","3,34,47,45,898.50","59,106"
"02-Jun-2025","EQ","6,944.00","7,090.00","6,883.50","6,880.50","6,900.00","6,915.50","6,991.90","7,545.35","5,693.20","12,17,905","8,51,54,66,841.50","1,01,125"
"30-May-2025","EQ","6,950.00","6,993.00","6,853.50","6,923.00","6,886.00","6,880.50","6,909.99","7,545.35","5,693.20","9,11,209","6,29,64,41,373.50","64,907"
"29-May-2025","EQ","6,965.50","6,981.00","6,886.50","6,956.50","6,935.00","6,923.00","6,918.43","7,545.35","5,693.20","3,08,885","2,13,69,98,670.50","47,528"
"28-May-2025","EQ","7,100.00","7,101.00","6,932.50","7,073.50","6,940.00","6,956.50","6,990.57","7,545.35","5,693.20","2,78,103","1,94,40,99,269.50","42,385"
"27-May-2025","EQ","7,118.50","7,124.50","7,029.50","7,096.50","7,050.00","7,073.50","7,072.96","7,545.35","5,693.20","2,18,088","1,54,25,28,359.00","32,040"
"26-May-2025","EQ","7,095.00","7,120.00","7,080.00","7,064.50","7,099.50","7,096.50","7,096.51","7,545.35","5,693.20","2,28,090","1,61,86,42,557.00","35,709"
"23-May-2025","EQ","6,987.50","7,088.00","6,930.00","6,954.50","7,062.00","7,064.50","7,051.58","7,545.35","5,693.20","3,21,466","2,26,68,41,955.00","33,976"
