"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"25-Jun-2024","EQ","201.75","204.70","200.00","198.92","202.56","202.27","202.17","207.20","73.00","6,06,70,560","12,26,57,99,214.97","3,34,581"
"24-Jun-2024","EQ","193.90","199.80","191.95","193.95","198.60","198.92","197.51","207.20","73.00","3,42,01,378","6,75,51,63,316.71","2,09,417"
"21-Jun-2024","EQ","197.90","199.95","193.05","197.05","193.90","193.95","195.97","207.20","72.55","3,78,41,138","7,41,56,51,641.83","2,10,302"
"20-Jun-2024","EQ","199.99","201.80","195.00","198.49","196.69","197.05","197.76","207.20","72.55","4,43,95,214","8,77,94,00,623.34","2,29,496"
"19-Jun-2024","EQ","190.00","201.00","189.56","188.61","198.00","198.49","196.81","207.20","72.55","11,22,74,897","22,09,70,56,629.96","5,58,321"
"18-Jun-2024","EQ","187.50","189.10","184.80","186.24","188.85","188.61","187.37","207.20","72.55","4,06,33,379","7,61,32,94,938.45","2,31,535"
"14-Jun-2024","EQ","185.70","186.60","184.05","184.94","186.19","186.24","185.75","207.20","72.55","2,98,23,712","5,53,97,10,263.28","3,23,579"
"13-Jun-2024","EQ","183.80","185.80","180.15","179.65","185.09","184.94","183.69","207.20","72.55","4,78,91,484","8,79,71,33,900.32","2,06,144"
"12-Jun-2024","EQ","184.39","184.88","179.33","184.02","180.00","179.65","181.01","207.20","72.55","4,28,30,411","7,75,26,03,236.39","2,21,709"
"11-Jun-2024","EQ","182.60","186.00","180.10","182.16","183.90","184.02","183.36","207.20","72.55","4,18,03,815","7,66,50,83,489.69","2,13,388"
"10-Jun-2024","EQ","184.00","186.50","181.56","184.00","182.00","182.16","183.03","207.20","72.55","3,31,63,473","6,07,00,63,924.63","1,92,800"
