"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Jun-2025","EQ","400.90","406.20","400.00","398.95","401.00","401.00","402.63","543.55","349.25","96,26,374","3,87,59,00,378.55","1,34,718"
"06-Jun-2025","EQ","397.85","400.60","396.05","394.90","398.75","398.95","398.89","543.55","349.25","76,33,919","3,04,50,60,437.50","1,33,608"
"05-Jun-2025","EQ","394.60","397.80","392.55","394.60","395.10","394.90","394.92","543.55","349.25","60,97,293","2,40,79,15,992.05","92,334"
"04-Jun-2025","EQ","392.85","395.00","389.60","392.85","394.00","394.60","392.97","543.55","349.25","38,61,957","1,51,76,51,741.20","55,249"
"03-Jun-2025","EQ","399.70","400.50","390.50","399.70","392.30","392.85","393.63","543.55","349.25","73,60,608","2,89,73,40,182.10","1,04,528"
"02-Jun-2025","EQ","398.95","401.40","395.50","397.30","399.20","399.70","399.50","543.55","349.25","61,19,571","2,44,47,94,190.45","67,620"
"30-May-2025","EQ","398.95","404.75","396.35","398.20","397.40","397.30","399.30","543.55","349.25","65,65,658","2,62,16,94,663.20","70,386"
"29-May-2025","EQ","400.00","401.20","397.00","398.20","398.50","398.20","398.72","543.55","349.25","77,24,668","3,07,99,97,280.90","88,157"
"28-May-2025","EQ","401.00","401.85","396.50","399.95","398.50","398.20","398.36","543.55","349.25","60,02,200","2,39,10,64,534.90","58,530"
"27-May-2025","EQ","402.50","403.55","398.30","402.70","399.85","399.95","400.81","543.55","349.25","65,53,758","2,62,68,25,656.70","52,903"
"26-May-2025","EQ","402.55","405.80","401.75","401.50","402.40","402.70","403.54","543.55","349.25","60,67,873","2,44,86,44,899.30","86,415"
"23-May-2025","EQ","400.20","403.00","399.00","398.85","401.30","401.50","401.23","543.55","349.25","41,78,408","1,67,65,16,088.95","52,915"
"22-May-2025","EQ","405.00","406.65","393.20","405.35","399.50","398.85","398.08","543.55","349.25","79,36,875","3,15,94,86,280.75","1,35,067"
"21-May-2025","EQ","411.65","413.55","404.25","408.10","405.45","405.35","407.35","543.55","349.25","73,93,102","3,01,16,03,996.60","75,200"
"20-May-2025","EQ","405.50","417.25","404.00","402.70","408.95","408.10","412.45","543.55","349.25","1,87,55,291","7,73,56,61,723.25","1,79,733"
"19-May-2025","EQ","405.95","407.45","401.05","404.80","402.85","402.70","403.97","543.55","349.25","54,46,656","2,20,03,07,404.55","74,058"
"16-May-2025","EQ","406.00","409.00","403.60","404.65","405.00","404.80","406.14","543.55","349.25","47,02,603","1,90,99,15,810.00","74,827"
"15-May-2025","EQ","403.75","406.40","399.60","403.10","403.50","404.65","403.11","543.55","349.25","1,05,11,989","4,23,74,37,466.50","1,21,229"
"14-May-2025","EQ","396.75","404.05","396.45","395.15","403.75","403.10","401.54","543.55","349.25","68,22,756","2,73,95,76,741.70","78,279"
"13-May-2025","EQ","395.50","399.60","394.05","395.50","395.80","395.15","397.23","543.55","349.25","63,07,140","2,50,53,91,039.45","73,665"
"12-May-2025","EQ","391.95","396.10","387.50","382.40","394.80","395.50","393.88","543.55","349.25","67,43,279","2,65,60,35,198.40","65,946"
"09-May-2025","EQ","379.10","383.25","377.05","385.45","382.65","382.40","381.15","543.55","349.25","38,09,943","1,45,21,42,016.35","65,041"
"08-May-2025","EQ","390.00","394.95","382.25","383.30","383.25","385.45","387.53","543.55","349.25","1,42,58,083","5,52,54,65,728.55","1,35,448"
"07-May-2025","EQ","370.30","387.30","370.30","378.25","384.20","383.30","382.23","543.55","349.25","91,62,368","3,50,21,25,191.20","86,743"
"06-May-2025","EQ","386.50","387.65","377.40","385.60","378.10","378.25","380.58","543.55","349.25","59,82,166","2,27,66,98,073.70","69,718"
"05-May-2025","EQ","385.95","387.90","381.75","384.40","385.45","385.60","385.64","543.55","349.25","63,95,704","2,46,64,14,147.05","1,11,481"
"02-May-2025","EQ","385.50","390.95","381.40","385.30","383.35","384.40","385.15","543.55","349.25","64,55,015","2,48,61,39,569.30","1,87,022"
"30-Apr-2025","EQ","389.10","390.35","383.10","389.10","384.10","385.30","386.49","543.55","349.25","45,59,122","1,76,20,47,258.40","68,225"
"29-Apr-2025","EQ","397.15","400.35","388.45","397.15","388.70","389.10","391.54","543.55","349.25","62,74,213","2,45,66,27,006.15","86,558"
"28-Apr-2025","EQ","393.15","398.80","391.55","393.15","397.05","397.15","396.60","543.55","349.25","34,58,518","1,37,16,41,450.90","54,186"
"25-Apr-2025","EQ","400.30","404.00","389.65","399.85","392.65","393.15","394.39","543.55","349.25","73,37,588","2,89,38,90,342.45","85,539"
"24-Apr-2025","EQ","398.90","401.30","396.85","398.95","399.80","399.85","399.51","543.55","349.25","57,62,303","2,30,20,78,510.45","93,435"
"23-Apr-2025","EQ","400.00","401.60","394.00","398.60","398.20","398.95","398.69","543.55","349.25","74,29,142","2,96,18,88,102.75","85,047"
"22-Apr-2025","EQ","403.50","405.80","394.30","400.50","399.40","398.60","401.61","543.55","349.25","75,58,174","3,03,54,20,915.90","73,532"
"21-Apr-2025","EQ","399.25","406.00","395.65","398.85","400.70","400.50","402.15","543.55","349.25","89,87,570","3,61,43,07,643.95","1,44,005"
"17-Apr-2025","EQ","396.90","399.55","388.30","399.25","399.00","398.85","395.08","543.55","349.25","83,64,450","3,30,46,28,345.60","1,14,556"
"16-Apr-2025","EQ","395.25","400.10","392.50","395.25","399.80","399.25","396.91","543.55","349.25","49,92,290","1,98,14,80,262.50","81,985"
"15-Apr-2025","EQ","399.00","399.00","393.50","392.10","395.20","395.25","396.03","543.55","349.25","43,71,156","1,73,10,98,433.50","61,357"
"11-Apr-2025","EQ","389.95","392.80","382.15","374.60","391.85","392.10","389.24","543.55","349.25","61,85,984","2,40,78,57,259.45","77,309"
"09-Apr-2025","EQ","382.30","382.70","373.10","382.85","375.25","374.60","376.91","543.55","349.25","57,81,453","2,17,90,58,690.80","76,973"
"08-Apr-2025","EQ","385.00","385.50","376.65","377.50","382.70","382.85","380.92","543.55","349.25","35,77,328","1,36,26,77,098.45","73,491"
"07-Apr-2025","EQ","358.85","379.40","356.00","385.05","378.90","377.50","370.26","543.55","349.25","1,02,02,400","3,77,74,97,296.40","1,38,083"
"04-Apr-2025","EQ","396.00","396.00","382.60","397.05","385.50","385.05","386.45","543.55","349.25","67,18,760","2,59,64,45,865.25","1,13,957"
"03-Apr-2025","EQ","395.00","400.00","393.20","397.50","396.80","397.05","397.29","543.55","349.25","49,70,602","1,97,47,87,645.45","78,446"
"02-Apr-2025","EQ","401.60","401.60","391.50","397.65","398.15","397.50","395.73","543.55","349.25","41,97,123","1,66,09,12,213.60","52,849"
"01-Apr-2025","EQ","397.80","402.55","395.05","398.20","398.00","397.65","399.08","543.55","349.25","43,32,950","1,72,92,09,903.45","56,235"
"28-Mar-2025","EQ","397.00","401.90","393.50","396.85","397.30","398.20","398.46","543.55","349.25","69,23,988","2,75,89,20,900.55","80,108"
"27-Mar-2025","EQ","393.25","399.65","392.05","394.80","396.70","396.85","397.49","543.55","349.25","76,97,174","3,05,95,71,875.05","96,216"
"26-Mar-2025","EQ","398.50","402.45","393.15","398.30","394.00","394.80","397.47","543.55","349.25","50,25,274","1,99,73,80,043.85","98,740"
"25-Mar-2025","EQ","408.00","408.25","397.10","406.00","397.90","398.30","400.80","543.55","349.25","56,36,291","2,25,90,14,010.05","82,080"
"24-Mar-2025","EQ","407.95","411.80","405.05","405.40","405.65","406.00","407.28","543.55","349.25","52,60,300","2,14,24,28,737.75","80,607"
"21-Mar-2025","EQ","396.40","411.10","395.10","396.40","405.85","405.40","406.14","543.55","349.25","1,65,64,019","6,72,72,38,795.70","1,15,822"
"20-Mar-2025","EQ","397.70","398.10","392.05","395.85","398.00","396.40","395.81","543.55","349.25","70,25,398","2,78,07,25,352.60","76,297"
"19-Mar-2025","EQ","390.05","398.05","388.80","389.30","395.75","395.85","394.95","543.55","349.25","58,27,114","2,30,13,90,498.05","1,20,003"
"18-Mar-2025","EQ","387.45","393.15","386.45","385.75","388.80","389.30","389.88","543.55","349.25","62,11,943","2,42,18,89,532.55","74,255"
"17-Mar-2025","EQ","380.20","387.05","379.05","378.30","385.55","385.75","384.30","543.55","349.25","54,56,631","2,09,69,99,767.55","76,319"
"13-Mar-2025","EQ","381.50","383.00","377.35","380.70","378.75","378.30","379.97","543.55","349.25","39,18,004","1,48,87,14,285.55","59,836"
"12-Mar-2025","EQ","379.55","382.85","373.80","379.05","380.05","380.70","378.79","543.55","349.25","39,51,912","1,49,69,49,294.05","51,879"
"11-Mar-2025","EQ","371.00","380.00","368.00","375.15","378.60","379.05","375.22","543.55","349.25","53,40,552","2,00,39,05,013.15","64,573"
"10-Mar-2025","EQ","380.70","386.60","374.05","380.65","374.65","375.15","379.49","543.55","349.25","55,41,001","2,10,27,75,121.80","68,931"
"07-Mar-2025","EQ","382.60","389.60","379.40","382.60","380.90","380.65","383.71","543.55","349.25","83,21,771","3,19,31,59,133.05","98,371"
"06-Mar-2025","EQ","370.05","384.15","368.10","368.25","382.15","382.60","378.44","543.55","349.25","1,12,47,215","4,25,64,36,709.95","1,59,630"
"05-Mar-2025","EQ","362.05","368.90","362.05","363.85","368.25","368.25","366.59","543.55","349.25","57,30,797","2,10,08,29,182.80","97,125"
"04-Mar-2025","EQ","356.10","366.50","352.60","360.35","363.50","363.85","361.00","543.55","349.25","55,35,218","1,99,81,92,239.05","74,575"
"03-Mar-2025","EQ","370.00","371.00","352.40","369.35","360.60","360.35","358.41","543.55","349.25","1,26,75,744","4,54,30,78,526.30","1,96,314"
"28-Feb-2025","EQ","366.80","375.75","365.30","363.85","368.50","369.35","371.22","543.55","349.25","2,18,99,478","8,12,96,09,488.30","2,16,239"
"27-Feb-2025","EQ","359.00","367.80","356.15","361.15","362.90","363.85","361.46","543.55","349.25","61,96,610","2,23,98,55,376.40","76,400"
"25-Feb-2025","EQ","364.00","365.40","358.70","364.80","362.00","361.15","360.84","543.55","349.25","45,25,493","1,63,29,62,759.05","68,424"
"24-Feb-2025","EQ","368.05","368.50","361.15","369.95","364.30","364.80","364.80","543.55","349.25","45,33,486","1,65,37,99,923.80","89,346"
"21-Feb-2025","EQ","367.55","371.20","365.30","367.95","369.00","369.95","369.30","543.55","349.25","52,35,241","1,93,33,64,489.80","64,107"
"20-Feb-2025","EQ","360.00","369.45","360.00","362.30","369.00","367.95","366.04","543.55","349.25","46,24,287","1,69,26,86,096.70","70,120"
"19-Feb-2025","EQ","360.00","365.30","358.00","361.10","361.85","362.30","362.63","543.55","349.25","30,97,726","1,12,33,22,802.75","54,759"
"18-Feb-2025","EQ","360.25","362.35","353.80","360.10","360.00","361.10","357.94","543.55","349.25","38,43,725","1,37,58,14,251.00","62,294"
"17-Feb-2025","EQ","354.20","362.00","349.25","354.20","360.10","360.10","357.02","543.55","349.25","60,17,586","2,14,84,00,197.60","96,949"
"14-Feb-2025","EQ","363.90","365.00","350.50","361.65","352.95","354.20","355.49","543.55","350.50","44,64,446","1,58,70,43,712.60","1,01,906"
"13-Feb-2025","EQ","362.00","367.55","358.60","360.35","361.60","361.65","363.58","543.55","351.55","37,12,240","1,34,96,83,005.60","79,651"
"12-Feb-2025","EQ","359.90","361.80","351.55","359.00","360.85","360.35","357.40","543.55","351.55","45,65,992","1,63,18,92,784.35","75,997"
"11-Feb-2025","EQ","370.00","370.50","357.50","370.50","358.00","359.00","361.73","543.55","357.50","68,03,431","2,46,10,11,152.15","1,14,025"
"10-Feb-2025","EQ","377.00","379.85","369.00","378.25","370.90","370.50","371.51","543.55","361.25","33,80,494","1,25,58,92,535.05","67,761"
"07-Feb-2025","EQ","379.50","383.00","376.00","379.60","378.75","378.25","379.49","543.55","361.25","30,06,598","1,14,09,83,087.75","59,978"
"06-Feb-2025","EQ","382.80","384.65","377.20","382.85","379.55","379.60","379.61","543.55","361.25","46,52,107","1,76,59,78,481.30","67,077"
"05-Feb-2025","EQ","378.00","385.10","377.90","376.55","382.95","382.85","382.97","543.55","361.25","59,14,200","2,26,49,80,055.25","74,631"
"04-Feb-2025","EQ","377.50","380.70","374.90","374.00","377.05","376.55","376.83","543.55","361.25","46,49,921","1,75,22,21,963.70","75,092"
"03-Feb-2025","EQ","384.00","384.15","366.50","385.30","374.20","374.00","372.00","543.55","361.25","76,89,700","2,86,05,32,502.40","1,03,406"
"01-Feb-2025","EQ","395.90","399.45","379.05","395.90","385.45","385.30","389.40","543.55","361.25","70,15,540","2,73,18,30,274.35","94,148"
"31-Jan-2025","EQ","379.50","396.95","374.65","385.05","396.50","395.90","388.71","543.55","361.25","1,03,39,434","4,01,90,06,556.10","94,985"
"30-Jan-2025","EQ","381.70","387.35","380.40","379.45","385.30","385.05","384.65","543.55","361.25","63,00,164","2,42,33,35,457.30","82,146"
"29-Jan-2025","EQ","372.50","385.00","370.80","370.65","380.60","379.45","376.87","543.55","361.25","66,80,927","2,51,78,08,694.65","75,192"
"28-Jan-2025","EQ","376.00","377.60","367.75","375.75","371.70","370.65","371.61","543.55","361.25","1,08,66,038","4,03,78,88,314.60","1,28,945"
"27-Jan-2025","EQ","380.90","383.00","372.75","383.05","374.00","375.75","377.70","543.55","361.25","66,45,109","2,50,98,70,775.25","75,926"
"24-Jan-2025","EQ","386.05","392.25","381.70","385.80","384.00","383.05","385.80","543.55","361.25","53,51,964","2,06,47,71,146.30","66,559"
"23-Jan-2025","EQ","377.50","388.20","376.20","379.20","386.10","385.80","384.37","543.55","361.25","58,44,752","2,24,65,58,668.85","82,673"
"22-Jan-2025","EQ","381.50","383.90","374.65","381.55","379.70","379.20","377.93","543.55","361.25","1,06,53,690","4,02,63,01,865.55","1,02,780"
"21-Jan-2025","EQ","388.00","389.65","381.00","387.05","381.60","381.55","383.33","543.55","361.25","2,08,54,879","7,99,43,67,586.70","86,170"
"20-Jan-2025","EQ","389.60","391.00","382.65","387.65","387.50","387.05","386.07","543.55","361.25","1,45,97,375","5,63,55,58,113.40","1,20,705"
"17-Jan-2025","EQ","380.00","389.30","378.55","378.85","388.40","387.65","386.00","543.55","361.25","83,80,692","3,23,49,86,944.00","90,996"
"16-Jan-2025","EQ","378.45","381.50","374.80","374.60","381.00","378.85","378.76","543.55","361.25","69,23,722","2,62,24,37,012.65","92,498"
"15-Jan-2025","EQ","371.90","381.45","369.30","369.25","374.00","374.60","376.76","543.55","361.25","1,11,17,714","4,18,86,61,489.75","1,37,472"
"14-Jan-2025","EQ","365.00","374.00","363.00","362.90","370.00","369.25","366.97","543.55","361.25","56,98,113","2,09,10,55,778.60","1,08,290"
"13-Jan-2025","EQ","366.10","370.40","361.25","368.50","362.75","362.90","365.84","543.55","361.25","86,61,589","3,16,87,23,526.95","1,64,496"
"10-Jan-2025","EQ","371.40","373.20","364.70","372.20","368.80","368.50","369.22","543.55","364.70","48,93,721","1,80,68,71,074.30","89,338"
"09-Jan-2025","EQ","381.55","381.55","370.80","380.35","372.95","372.20","373.89","543.55","368.00","62,47,612","2,33,59,05,526.70","1,13,466"
"08-Jan-2025","EQ","380.05","382.05","376.00","379.80","380.50","380.35","378.66","543.55","368.00","74,07,778","2,80,50,05,886.40","1,00,310"
"07-Jan-2025","EQ","380.55","384.25","376.50","378.75","380.05","379.80","379.59","543.55","368.00","65,42,121","2,48,33,48,961.15","1,11,441"
"06-Jan-2025","EQ","394.05","394.05","377.15","393.65","379.45","378.75","382.02","543.55","368.00","87,74,141","3,35,18,75,056.20","1,10,038"
"03-Jan-2025","EQ","393.00","399.30","389.50","392.95","394.10","393.65","394.58","543.55","368.00","71,22,319","2,81,03,09,371.55","83,399"
"02-Jan-2025","EQ","388.40","393.95","384.05","386.40","392.75","392.95","389.66","543.55","368.00","75,38,972","2,93,76,57,950.35","91,402"
"01-Jan-2025","EQ","383.55","388.15","382.50","384.15","386.50","386.40","386.24","543.55","368.00","35,84,876","1,38,46,05,323.40","53,343"
"31-Dec-2024","EQ","377.90","384.70","376.10","377.90","384.40","384.15","380.92","543.55","368.00","76,86,615","2,92,80,17,290.35","93,487"
"30-Dec-2024","EQ","380.50","382.30","375.70","380.50","380.50","377.90","378.42","543.55","368.00","2,23,28,728","8,44,95,58,818.50","1,33,596"
"27-Dec-2024","EQ","387.50","388.45","379.55","386.60","381.20","380.50","383.66","543.55","362.40","59,09,271","2,26,71,41,458.25","91,686"
"26-Dec-2024","EQ","386.40","390.30","385.05","384.50","386.90","386.60","387.73","543.55","362.40","41,90,081","1,62,46,07,047.85","78,496"
"24-Dec-2024","EQ","384.85","386.75","381.40","382.95","385.30","384.50","384.34","543.55","362.40","42,42,999","1,63,07,48,497.75","62,079"
"23-Dec-2024","EQ","386.00","388.60","382.40","382.00","383.50","382.95","385.45","543.55","362.40","51,63,415","1,99,02,35,070.80","75,721"
"20-Dec-2024","EQ","393.00","393.70","380.50","391.95","383.00","382.00","386.38","543.55","342.30","79,23,854","3,06,16,51,230.40","1,20,289"
"19-Dec-2024","EQ","390.95","394.50","387.00","395.80","393.00","391.95","391.44","543.55","342.30","57,45,829","2,24,91,53,551.15","1,17,394"
"18-Dec-2024","EQ","403.50","404.80","394.55","402.90","396.30","395.80","397.50","543.55","342.30","71,76,597","2,85,26,91,719.40","1,37,432"
"17-Dec-2024","EQ","410.45","410.95","402.00","410.45","402.50","402.90","404.83","543.55","342.30","50,70,262","2,05,26,06,417.35","1,08,718"
"16-Dec-2024","EQ","410.50","412.85","406.50","410.30","410.50","410.45","409.23","543.55","342.30","54,34,635","2,22,40,25,716.70","91,909"
"13-Dec-2024","EQ","409.10","411.25","402.00","409.10","411.10","410.30","406.22","543.55","342.30","94,39,175","3,83,43,78,575.65","1,26,569"
"12-Dec-2024","EQ","416.50","417.85","407.10","416.95","407.90","409.10","410.79","543.55","342.30","94,09,378","3,86,52,92,100.35","1,43,661"
