"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Jun-2025","EQ","296.00","305.50","295.65","294.00","305.45","304.25","301.74","368.30","198.65","2,66,08,267","8,02,87,05,937.35","1,67,628"
"06-Jun-2025","EQ","292.00","296.90","290.50","291.50","294.10","294.00","294.56","368.30","198.65","1,58,58,719","4,67,13,75,654.30","1,01,810"
"05-Jun-2025","EQ","292.00","293.00","289.55","290.35","291.10","291.50","291.41","368.30","198.65","1,18,67,068","3,45,82,06,321.00","1,19,419"
"04-Jun-2025","EQ","283.90","291.70","282.50","283.90","290.60","290.35","287.75","368.30","198.65","1,36,40,678","3,92,51,45,940.40","1,05,545"
"03-Jun-2025","EQ","287.75","290.80","283.10","286.45","283.80","283.90","285.13","368.30","198.65","92,76,084","2,64,49,05,412.85","72,119"
"02-Jun-2025","EQ","286.95","289.20","283.40","286.65","286.70","286.45","286.56","368.30","198.65","1,26,38,716","3,62,16,90,046.35","86,336"
"30-May-2025","EQ","288.00","291.00","285.60","287.85","286.20","286.65","287.39","368.60","198.65","1,78,81,681","5,13,90,80,642.55","82,432"
"29-May-2025","EQ","291.75","292.05","285.50","290.35","288.40","287.85","288.29","368.60","198.65","1,58,54,792","4,57,07,67,572.30","1,16,695"
"28-May-2025","EQ","296.05","299.25","288.80","291.40","289.50","290.35","293.69","368.60","198.65","3,71,69,009","10,91,60,48,099.60","1,98,439"
"27-May-2025","EQ","280.00","292.90","279.10","281.75","292.65","291.40","287.45","368.60","198.65","2,44,00,393","7,01,38,73,257.40","1,48,597"
"26-May-2025","EQ","282.75","284.70","281.35","281.75","281.50","281.75","282.70","368.60","198.65","86,53,797","2,44,64,10,444.45","62,491"
"23-May-2025","EQ","274.95","283.65","274.55","274.55","281.40","281.75","280.21","376.00","198.65","1,35,48,313","3,79,63,59,737.20","85,665"
"22-May-2025","EQ","274.45","277.35","271.40","274.35","274.80","274.55","274.94","376.00","198.65","1,32,07,455","3,63,12,87,427.95","99,053"
"21-May-2025","EQ","271.50","275.50","270.35","271.45","274.55","274.35","273.32","376.00","198.65","1,04,76,515","2,86,34,19,583.80","73,080"
"20-May-2025","EQ","277.10","278.00","270.85","277.05","271.70","271.45","273.92","376.00","198.65","1,28,85,413","3,52,95,68,980.55","81,117"
"19-May-2025","EQ","277.00","279.35","275.75","277.00","276.85","277.05","277.69","376.00","198.65","1,02,02,024","2,83,30,48,933.90","79,770"
"16-May-2025","EQ","274.10","277.95","273.05","273.70","276.30","277.00","275.20","376.00","198.65","1,34,49,060","3,70,11,87,921.40","83,839"
"15-May-2025","EQ","268.00","274.60","265.50","267.50","274.05","273.70","270.51","376.00","198.65","1,62,01,350","4,38,26,55,795.15","1,28,902"
"14-May-2025","EQ","268.80","269.95","265.20","267.40","267.80","267.50","267.55","376.00","198.65","1,32,55,755","3,54,65,22,593.35","1,00,971"
"13-May-2025","EQ","263.20","268.95","261.50","262.90","267.70","267.40","266.47","376.00","198.65","1,93,05,043","5,14,43,07,935.35","1,32,015"
"12-May-2025","EQ","258.95","263.50","257.00","248.35","263.00","262.90","261.30","376.00","198.65","1,94,37,052","5,07,88,91,515.85","1,17,986"
"09-May-2025","EQ","244.10","250.00","242.00","251.45","249.20","248.35","246.00","378.90","198.65","2,50,11,071","6,15,27,27,119.50","1,46,842"
"08-May-2025","EQ","256.10","258.30","249.40","256.10","250.05","251.45","254.24","378.90","198.65","1,48,49,940","3,77,54,02,948.15","99,409"
"07-May-2025","EQ","245.05","256.70","245.05","251.20","256.50","256.10","253.43","378.90","198.65","1,93,93,399","4,91,49,13,593.60","1,10,105"
"06-May-2025","EQ","259.25","260.75","250.40","260.60","251.00","251.20","254.53","378.90","198.65","1,85,68,703","4,72,63,15,281.90","1,20,140"
"05-May-2025","EQ","259.60","262.40","259.30","258.80","260.45","260.60","260.58","378.90","198.65","1,09,86,246","2,86,27,67,920.85","77,956"
"02-May-2025","EQ","262.90","265.20","257.75","260.42","258.30","258.80","261.48","385.85","198.65","2,00,15,942","5,23,37,83,256.55","1,25,758"
"30-Apr-2025","EQ","256.00","263.30","255.20","257.63","259.08","260.42","260.13","385.85","198.65","3,20,58,337","8,33,94,51,309.11","1,62,742"
"29-Apr-2025","EQ","258.10","259.75","255.60","257.90","257.50","257.63","257.64","385.85","198.65","1,24,94,831","3,21,91,49,375.04","91,018"
"28-Apr-2025","EQ","252.39","259.70","252.30","253.05","258.00","257.90","256.95","385.85","198.65","1,93,80,922","4,97,98,77,691.79","1,15,267"
